"name","first_release","versions","archived","index"
"nice","2005-01-25 10:03:00",5,TRUE,503
"qtlDesign","2005-01-25 10:03:00",7,TRUE,504
"changeLOS","2005-01-25 10:06:00",12,TRUE,505
"LogicReg","2005-01-27 17:39:00",27,TRUE,506
"proto","2005-01-27 17:41:00",12,TRUE,507
"bitops","2005-01-28 08:13:00",6,TRUE,508
"IDPmisc","2005-02-03 12:22:00",40,TRUE,509
"GeneNT","2005-02-04 11:22:00",4,TRUE,510
"AMORE","2005-02-04 11:35:00",13,TRUE,511
"genalg","2005-02-07 19:07:00",7,TRUE,512
"ProbForecastGOP","2005-02-08 17:59:00",6,TRUE,513
"R.oo","2005-02-15 20:37:00",47,TRUE,514
"micEcon","2005-02-21 11:32:00",29,TRUE,515
"frailtypack","2005-02-22 09:39:00",68,TRUE,516
"Bolstad","2005-02-24 10:39:00",24,TRUE,517
"pvclust","2005-02-24 11:27:00",11,TRUE,518
"MEMSS","2005-02-25 08:07:00",13,TRUE,519
"R.matlab","2005-02-25 17:33:00",40,TRUE,520
"coin","2005-02-25 17:34:00",71,TRUE,521
"ROCR","2005-02-26 08:55:00",8,TRUE,522
"ks","2005-02-26 08:56:00",86,TRUE,523
"phpSerialize","2005-02-28 08:40:00",2,TRUE,524
"Ecdat","2005-03-01 08:14:00",21,TRUE,525
"tdist","2005-03-01 08:16:00",2,TRUE,526
"gnomeGUI","2005-03-01 09:17:00",8,TRUE,527
"GDD","2005-03-01 17:59:00",7,TRUE,528
"ResistorArray","2005-03-02 18:07:00",14,TRUE,529
"LDheatmap","2005-03-03 07:49:00",26,TRUE,530
"RGrace","2005-03-07 08:45:00",4,TRUE,531
"ctv","2005-03-07 09:06:00",38,TRUE,532
"ltm","2005-03-14 09:35:00",36,TRUE,533
"survBayes","2005-03-14 11:31:00",6,TRUE,534
"BHH2","2005-03-15 09:46:00",9,TRUE,535
"EbayesThresh","2005-03-26 21:42:00",5,TRUE,536
"perturb","2005-03-30 09:52:00",7,TRUE,537
"hmm.discnp","2005-04-01 07:27:00",26,TRUE,538
"rstream","2005-04-01 13:47:00",15,TRUE,539
"adlift","2005-04-02 07:49:00",11,TRUE,540
"SemiPar","2005-04-04 07:44:00",6,TRUE,541
"mcmc","2005-04-05 07:38:00",16,TRUE,542
"outliers","2005-04-05 07:39:00",6,TRUE,543
"gcmrec","2005-04-10 21:13:00",4,TRUE,544
"plsgenomics","2005-04-11 20:33:00",15,TRUE,545
"bayesm","2005-04-15 06:49:00",36,TRUE,546
"arules","2005-04-15 14:22:00",71,TRUE,547
"PK","2005-04-19 07:19:00",18,TRUE,548
"fCalendar","2005-04-20 08:04:00",16,TRUE,549
"fMultivar","2005-04-20 08:06:00",17,TRUE,550
"fPortfolio","2005-04-20 08:07:00",18,TRUE,551
"rcdd","2005-04-20 08:10:00",22,TRUE,552
"biopara","2005-04-22 15:33:00",3,TRUE,553
"Fahrmeir","2005-04-22 15:34:00",7,TRUE,554
"Biodem","2005-04-25 11:50:00",4,TRUE,555
"dynlm","2005-04-27 08:36:00",13,TRUE,556
"sp","2005-04-28 06:20:00",124,TRUE,557
"BMA","2005-05-03 07:29:00",30,TRUE,558
"RGraphics","2005-05-05 06:10:00",20,TRUE,559
"sac","2005-05-06 07:19:00",2,TRUE,560
"Epi","2005-05-10 08:00:00",50,TRUE,561
"caMassClass","2005-05-12 11:33:00",9,TRUE,562
"taskPR","2005-05-12 11:33:00",4,TRUE,563
"Rpad","2005-05-12 20:49:00",5,TRUE,564
"Rfwdmv","2005-05-18 16:15:00",4,TRUE,565
"resper","2005-05-19 06:20:00",2,TRUE,566
"RWinEdt","2005-05-19 11:20:00",18,TRUE,567
"BRugs","2005-05-19 14:25:00",19,TRUE,568
"sampling","2005-05-20 17:08:00",20,TRUE,569
"dyn","2005-05-21 19:45:00",13,TRUE,570
"ump","2005-05-22 21:15:00",6,TRUE,571
"sspir","2005-05-25 11:14:00",8,TRUE,572
"varSelRF","2005-05-30 10:55:00",9,TRUE,573
"gdata","2005-05-30 11:06:00",29,TRUE,574
"gplots","2005-05-30 11:06:00",33,TRUE,575
"gtools","2005-05-30 11:06:00",29,TRUE,576
"multtest","2005-05-31 10:11:00",22,TRUE,577
"pscl","2005-05-31 10:11:00",37,TRUE,578
"samr","2005-06-01 08:21:00",10,TRUE,579
"depmix","2005-06-02 07:55:00",16,TRUE,580
"gmodels","2005-06-02 15:15:00",18,TRUE,581
"misc3d","2005-06-04 12:23:00",14,TRUE,582
"aod","2005-06-08 09:44:00",28,TRUE,583
"time","2005-06-08 09:54:00",2,TRUE,584
"geometry","2005-06-08 16:48:00",24,TRUE,585
"neural","2005-06-08 16:56:00",9,TRUE,586
"nFDR","2005-06-08 17:54:00",2,TRUE,587
"SharedHT2","2005-06-09 09:43:00",10,TRUE,588
"flexclust","2005-06-09 14:36:00",21,TRUE,589
"compositions","2005-06-10 15:57:00",16,TRUE,590
"baymvb","2005-06-15 11:48:00",4,TRUE,591
"modeltools","2005-06-15 11:48:00",23,TRUE,592
"MarkedPointProcess","2005-06-16 06:01:00",20,TRUE,593
"glpk","2005-06-17 16:31:00",4,TRUE,594
"caTools","2005-06-17 19:05:00",23,TRUE,595
"cslogistic","2005-06-22 11:49:00",3,TRUE,596
"papply","2005-06-24 03:39:00",1,TRUE,597
"aaMI","2005-06-24 15:55:00",2,TRUE,598
"party","2005-06-24 15:56:00",112,TRUE,599
"hoa","2005-06-27 21:12:00",8,TRUE,600
"filehash","2005-06-29 14:45:00",26,TRUE,601
"gnm","2005-06-29 14:46:00",30,TRUE,602
"SAGx","2005-07-01 14:12:00",3,TRUE,603
"kappalab","2005-07-09 11:26:00",10,TRUE,604
"dprep","2005-07-11 06:03:00",5,TRUE,605
"TeachingDemos","2005-07-12 15:15:00",19,TRUE,606
"elliptic","2005-07-14 13:22:00",21,TRUE,607
"aster","2005-07-20 09:06:00",27,TRUE,608
"R.utils","2005-07-22 10:09:00",86,TRUE,609
"tseriesChaos","2005-07-24 13:32:00",12,TRUE,610
"copula","2005-07-26 08:33:00",59,TRUE,611
"longmemo","2005-07-27 06:30:00",9,TRUE,612
"SwissAir","2005-07-30 09:12:00",10,TRUE,613
"clac","2005-08-05 14:19:00",3,TRUE,614
"reshape","2005-08-05 14:22:00",20,TRUE,615
"hapsim","2005-08-07 08:52:00",4,TRUE,616
"grouped","2005-08-08 08:54:00",7,TRUE,617
"DEoptim","2005-08-09 08:37:00",27,TRUE,618
"simex","2005-08-10 05:46:00",6,TRUE,619
"iid.test","2005-08-12 05:39:00",11,TRUE,620
"mblm","2005-08-12 05:42:00",4,TRUE,621
"moments","2005-08-12 05:42:00",5,TRUE,622
"corpcor","2005-08-20 21:36:00",34,TRUE,623
"network","2005-08-20 21:38:00",27,TRUE,624
"permtest","2005-08-20 21:40:00",3,TRUE,625
"DICOM","2005-08-20 21:43:00",3,TRUE,626
"latentnet","2005-08-25 08:26:00",38,TRUE,627
"scape","2005-08-29 22:36:00",18,TRUE,628
"bivpois","2005-09-01 08:00:00",3,TRUE,629
"butler","2005-09-01 22:40:00",1,TRUE,630
"RLMM","2005-09-05 11:45:00",6,TRUE,631
"POT","2005-09-06 07:06:00",26,TRUE,632
"apTreeshape","2005-09-06 21:47:00",14,TRUE,633
"cba","2005-09-07 15:36:00",26,TRUE,634
"varmixt","2005-09-08 12:29:00",2,TRUE,635
"randaes","2005-09-10 12:33:00",2,TRUE,636
"quantchem","2005-09-12 07:40:00",5,TRUE,637
"RFA","2005-09-14 11:25:00",6,TRUE,638
"dglm","2005-09-15 13:25:00",12,TRUE,639
"lodplot","2005-09-15 13:26:00",2,TRUE,640
"giRaph","2005-09-19 07:54:00",7,TRUE,641
"MSBVAR","2005-09-20 07:29:00",18,TRUE,642
"monoProc","2005-09-21 19:27:00",2,TRUE,643
"partsm","2005-09-22 10:09:00",4,TRUE,644
"spectralGP","2005-09-25 15:05:00",8,TRUE,645
"gmt","2005-09-30 17:23:00",16,TRUE,646
"tlnise","2005-09-30 17:24:00",10,TRUE,647
"Rlsf","2005-10-03 21:39:00",5,TRUE,648
"popgen","2005-10-05 07:28:00",5,TRUE,649
"ElemStatLearn","2005-10-07 20:48:00",11,TRUE,650
"ArDec","2005-10-11 19:55:00",15,TRUE,651
"Lmoments","2005-10-12 19:19:00",11,TRUE,652
"ICE","2005-10-12 19:22:00",5,TRUE,653
"onion","2005-10-14 14:02:00",12,TRUE,654
"scapeMCMC","2005-10-14 14:02:00",9,TRUE,655
"RXshrink","2005-10-16 19:11:00",18,TRUE,656
"DDHFm","2005-10-19 17:41:00",8,TRUE,657
"BACCO","2005-10-21 10:25:00",15,TRUE,658
"RandVar","2005-10-21 10:25:00",23,TRUE,659
"distrSim","2005-10-21 10:26:00",19,TRUE,660
"distrEx","2005-10-21 10:27:00",22,TRUE,661
"distrTEst","2005-10-21 10:27:00",19,TRUE,662
"micEcdat","2005-10-21 16:05:00",1,TRUE,663
"corpora","2005-10-26 21:46:00",4,TRUE,664
"trust","2005-10-26 21:46:00",7,TRUE,665
"Kendall","2005-10-28 06:21:00",4,TRUE,666
"optmatch","2005-10-29 09:42:00",36,TRUE,667
"USPS","2005-11-02 21:38:00",5,TRUE,668
"WhatIf","2005-11-02 21:38:00",8,TRUE,669
"pgirmess","2005-11-02 21:46:00",48,TRUE,670
"wavelets","2005-11-03 08:51:00",13,TRUE,671
"SensoMineR","2005-11-03 09:29:00",18,TRUE,672
"cocorresp","2005-11-10 18:00:00",11,TRUE,673
"GammaTest","2005-11-15 07:54:00",2,TRUE,674
"knnFinder","2005-11-15 09:11:00",2,TRUE,675
"PKfit","2005-11-17 07:09:00",17,TRUE,676
"denpro","2005-11-17 16:18:00",7,TRUE,677
"portfolio","2005-11-17 16:20:00",16,TRUE,678
"rv","2005-11-17 18:06:00",13,TRUE,679
"surveillance","2005-11-18 19:07:00",42,TRUE,680
"pbatR","2005-11-20 21:22:00",28,TRUE,681
"JointGLM","2005-11-25 09:54:00",4,TRUE,682
"lsa","2005-11-25 10:33:00",10,TRUE,683
"glmpath","2005-11-26 20:49:00",9,TRUE,684
"FracSim","2005-11-29 20:03:00",3,TRUE,685
"relaimpo","2005-12-01 07:33:00",21,TRUE,686
"gamair","2005-12-02 13:06:00",11,TRUE,687
"hdrcde","2005-12-05 11:52:00",21,TRUE,688
"rJava","2005-12-05 12:02:00",52,TRUE,689
"rankreg","2005-12-07 09:01:00",2,TRUE,690
"riv","2005-12-09 08:28:00",9,TRUE,691
"roblm","2005-12-13 10:56:00",3,TRUE,692
"drc","2005-12-14 14:37:00",33,TRUE,693
"fuzzyRankTests","2005-12-19 08:27:00",7,TRUE,694
"grnnR","2005-12-19 08:28:00",1,TRUE,695
"FLCore","2005-12-21 16:24:00",6,TRUE,696
"tgp","2005-12-27 23:45:00",56,TRUE,697
"rtiff","2006-01-01 21:53:00",10,TRUE,698
"BayesTree","2006-01-05 15:27:00",7,TRUE,699
"scuba","2006-01-05 15:32:00",15,TRUE,700
"sudoku","2006-01-06 09:09:00",7,TRUE,701
"spgwr","2006-01-09 08:40:00",42,TRUE,702
"lspls","2006-01-12 10:34:00",4,TRUE,703
"RWeka","2006-01-13 15:39:00",82,TRUE,704
"untb","2006-01-18 08:23:00",20,TRUE,705
"rake","2006-01-19 08:15:00",3,TRUE,706
"calibrate","2006-01-21 11:57:00",11,TRUE,707
"kzft","2006-01-25 08:54:00",5,TRUE,708
"mnormt","2006-01-25 09:39:00",26,TRUE,709
"VDCutil","2006-01-26 08:16:00",10,TRUE,710
"nws","2006-01-28 11:14:00",9,TRUE,711
"monreg","2006-01-30 20:10:00",5,TRUE,712
"pwr","2006-02-01 18:12:00",10,TRUE,713
"HSAUR","2006-02-01 18:13:00",26,TRUE,714
"lmomco","2006-02-01 18:15:00",71,TRUE,715
"QCA","2006-02-03 23:18:00",58,TRUE,716
"smatr","2006-02-06 22:40:00",11,TRUE,717
"LoopAnalyst","2006-02-08 08:09:00",14,TRUE,718
"nortest","2006-02-08 11:07:00",5,TRUE,719
"BSDA","2006-02-08 12:07:00",4,TRUE,720
"GroupSeq","2006-02-08 12:07:00",8,TRUE,721
"JLLprod","2006-02-08 12:07:00",2,TRUE,722
"LMGene","2006-02-08 12:07:00",10,TRUE,723
"SeqKnn","2006-02-08 12:07:00",2,TRUE,724
"SparseLogReg","2006-02-08 12:07:00",2,TRUE,725
"ensembleBMA","2006-02-08 12:07:00",34,TRUE,726
"equivalence","2006-02-08 12:07:00",14,TRUE,727
"fgac","2006-02-08 12:07:00",2,TRUE,728
"haplo.ccs","2006-02-08 12:07:00",5,TRUE,729
"hddplot","2006-02-08 12:07:00",9,TRUE,730
"howmany","2006-02-08 12:07:00",5,TRUE,731
"intcox","2006-02-08 12:07:00",5,TRUE,732
"km.ci","2006-02-08 12:07:00",3,TRUE,733
"mapLD","2006-02-08 12:07:00",2,TRUE,734
"merror","2006-02-08 12:07:00",4,TRUE,735
"meta","2006-02-08 12:07:00",82,TRUE,736
"powerpkg","2006-02-08 12:07:00",4,TRUE,737
"quantregForest","2006-02-08 12:07:00",12,TRUE,738
"rpart.permutation","2006-02-08 12:07:00",2,TRUE,739
"twang","2006-02-09 07:04:00",21,TRUE,740
"robustbase","2006-02-10 10:11:00",53,TRUE,741
"tcltk2","2006-02-10 13:19:00",20,TRUE,742
"wccsom","2006-02-10 13:20:00",10,TRUE,743
"tsfa","2006-02-11 11:56:00",10,TRUE,744
"Rmdr","2006-02-13 11:04:00",2,TRUE,745
"climate.plot","2006-02-13 11:07:00",2,TRUE,746
"rda","2006-02-14 09:42:00",6,TRUE,747
"ssanv","2006-02-14 09:42:00",4,TRUE,748
"rrp","2006-02-14 09:47:00",11,TRUE,749
"actuar","2006-02-17 08:36:00",35,TRUE,750
"FortranCallsR","2006-02-21 12:39:00",1,TRUE,751
"LowRankQP","2006-02-21 12:39:00",5,TRUE,752
"doBy","2006-02-21 12:40:00",73,TRUE,753
"clusterRepro","2006-02-22 08:39:00",3,TRUE,754
"kohonen","2006-02-23 18:12:00",30,TRUE,755
"cwhmisc","2006-02-26 20:33:00",12,TRUE,756
"femmeR","2006-02-28 08:39:00",3,TRUE,757
"igraph","2006-03-01 08:41:00",48,TRUE,758
"FunCluster","2006-03-07 07:30:00",10,TRUE,759
"truncgof","2006-03-08 08:40:00",4,TRUE,760
"seewave","2006-03-10 14:24:00",43,TRUE,761
"classInt","2006-03-10 14:32:00",24,TRUE,762
"CVThresh","2006-03-13 09:14:00",5,TRUE,763
"longitudinal","2006-03-13 09:17:00",14,TRUE,764
"coxrobust","2006-03-15 08:12:00",1,FALSE,765
"seas","2006-03-15 09:12:00",15,TRUE,766
"clustvarsel","2006-03-20 08:52:00",11,TRUE,767
"hybridHclust","2006-03-22 09:15:00",6,TRUE,768
"nltm","2006-03-24 18:08:00",6,TRUE,769
"gsubfn","2006-03-27 07:28:00",25,TRUE,770
"BayesValidate","2006-03-30 07:22:00",1,FALSE,771
"polyapost","2006-03-30 09:25:00",9,TRUE,772
"pcaPP","2006-04-03 10:29:00",31,TRUE,773
"mice","2006-04-04 09:03:00",43,TRUE,774
"DescribeDisplay","2006-04-06 12:38:00",9,TRUE,775
"ggplot","2006-04-06 12:39:00",7,TRUE,776
"rggobi","2006-04-06 15:32:00",22,TRUE,777
"crq","2006-04-09 20:40:00",2,TRUE,778
"ecodist","2006-04-09 20:40:00",16,TRUE,779
"FactoMineR","2006-04-11 15:14:00",43,TRUE,780
"numDeriv","2006-04-12 12:32:00",8,TRUE,781
"CTFS","2006-04-14 21:58:00",1,TRUE,782
"aplpack","2006-04-14 22:00:00",12,TRUE,783
"scope","2006-04-14 22:02:00",3,TRUE,784
"data.table","2006-04-14 22:03:00",53,TRUE,785
"diveMove","2006-04-20 07:19:00",70,TRUE,786
"connectedness","2006-05-02 08:22:00",3,TRUE,787
"multilevel","2006-05-02 08:28:00",6,TRUE,788
"JavaGD","2006-05-02 08:30:00",18,TRUE,789
"JGR","2006-05-06 12:30:00",57,TRUE,790
"MBESS","2006-05-06 12:30:00",34,TRUE,791
"robust","2006-05-09 07:53:00",20,TRUE,792
"exactmaxsel","2006-05-10 09:47:00",4,TRUE,793
"startupmsg","2006-05-12 11:12:00",16,TRUE,794
"biglm","2006-05-17 06:45:00",7,TRUE,795
"newallelic","2006-05-18 08:39:00",1,TRUE,796
"delt","2006-05-19 20:38:00",4,TRUE,797
"DPpackage","2006-05-19 20:39:00",22,TRUE,798
"mprobit","2006-05-19 20:40:00",4,TRUE,799
"ldbounds","2006-05-23 05:20:00",3,TRUE,800
"allelic","2006-05-24 06:12:00",1,FALSE,801
"agsemisc","2006-05-29 07:45:00",3,TRUE,802
"aspace","2006-05-30 07:58:00",9,TRUE,803
"partitions","2006-05-30 07:58:00",19,TRUE,804
"QCAGUI","2006-06-01 07:39:00",20,TRUE,805
"gamlss.tr","2006-06-01 07:39:00",19,TRUE,806
"FLEDA","2006-06-01 16:14:00",5,TRUE,807
"adabag","2006-06-06 13:57:00",10,TRUE,808
"fmri","2006-06-06 14:02:00",24,TRUE,809
"gamlss.nl","2006-06-06 14:05:00",14,TRUE,810
"npmlreg","2006-06-06 14:36:00",12,TRUE,811
"eiPack","2006-06-06 20:33:00",8,TRUE,812
"pcalg","2006-06-06 20:35:00",35,TRUE,813
"plm","2006-06-13 08:52:00",38,TRUE,814
"ifa","2006-06-14 11:22:00",6,TRUE,815
"multic","2006-06-14 11:22:00",9,TRUE,816
"poLCA","2006-06-14 11:22:00",8,TRUE,817
"mvtnormpcs","2006-06-16 12:11:00",1,TRUE,818
"Flury","2006-06-16 14:09:00",4,TRUE,819
"mboost","2006-06-16 14:10:00",67,TRUE,820
"grImport","2006-06-19 06:59:00",33,TRUE,821
"triangle","2006-06-19 07:13:00",7,TRUE,822
"orthopolynom","2006-06-22 07:38:00",6,TRUE,823
"RGtk2","2006-06-22 07:39:00",59,TRUE,824
"AdaptFit","2006-06-23 07:23:00",4,TRUE,825
"cts","2006-06-23 07:23:00",18,TRUE,826
"chemCal","2006-06-26 07:40:00",8,TRUE,827
"spatialkernel","2006-06-28 16:35:00",5,TRUE,828
"PearsonICA","2006-06-29 08:37:00",3,TRUE,829
"simecol","2006-06-29 09:38:00",33,TRUE,830
"sensitivity","2006-06-30 08:04:00",41,TRUE,831
"spatclus","2006-06-30 08:36:00",4,TRUE,832
"GAMBoost","2006-07-10 06:02:00",7,TRUE,833
"ProbeR","2006-07-10 06:26:00",3,TRUE,834
"mratios","2006-07-10 06:29:00",20,TRUE,835
"odfWeave","2006-07-10 06:31:00",23,TRUE,836
"tensorA","2006-07-10 06:33:00",7,TRUE,837
"tutoR","2006-07-10 06:35:00",3,TRUE,838
"laser","2006-07-10 06:48:00",5,TRUE,839
"stepPlr","2006-07-10 06:48:00",4,TRUE,840
"nFactors","2006-07-10 11:41:00",9,TRUE,841
"lhs","2006-07-11 11:21:00",17,TRUE,842
"gvlma","2006-07-13 07:33:00",4,TRUE,843
"RJaCGH","2006-07-17 16:28:00",23,TRUE,844
"TwoWaySurvival","2006-07-19 13:38:00",5,TRUE,845
"scaleboot","2006-07-19 13:52:00",7,TRUE,846
"RTisean","2006-07-19 16:28:00",11,TRUE,847
"tsDyn","2006-07-19 16:28:00",32,TRUE,848
"sde","2006-07-19 17:06:00",37,TRUE,849
"MKLE","2006-07-24 07:46:00",4,TRUE,850
"R.rsp","2006-07-24 08:23:00",41,TRUE,851
"vars","2006-07-24 08:29:00",41,TRUE,852
"paleoTS","2006-07-25 05:48:00",13,TRUE,853
"rhosp","2006-07-25 05:49:00",9,TRUE,854
"unbalhaar","2006-07-27 10:12:00",2,TRUE,855
"backtest","2006-08-03 10:31:00",10,TRUE,856
"reweight","2006-08-03 10:50:00",4,TRUE,857
"Rigroup","2006-08-04 06:03:00",5,TRUE,858
"prettyR","2006-08-05 10:41:00",40,TRUE,859
"MBA","2006-08-08 11:29:00",9,TRUE,860
"MFDA","2006-08-08 11:30:00",3,TRUE,861
"CompetingRiskFrailty","2006-08-11 17:06:00",2,TRUE,862
"GeneCycle","2006-08-11 17:07:00",10,TRUE,863
"GeneNet","2006-08-11 17:07:00",19,TRUE,864
"binom","2006-08-11 17:08:00",7,TRUE,865
"hot","2006-08-11 17:10:00",2,TRUE,866
"fdrtool","2006-08-12 11:42:00",22,TRUE,867
"randomSurvivalForest","2006-08-12 11:42:00",16,TRUE,868
"feature","2006-08-19 07:02:00",27,TRUE,869
"blockrand","2006-08-19 07:04:00",5,TRUE,870
"ffmanova","2006-08-19 07:05:00",8,TRUE,871
"gbev","2006-08-19 07:05:00",2,TRUE,872
"multcompView","2006-08-19 07:05:00",6,TRUE,873
"powell","2006-08-19 07:05:00",1,TRUE,874
"random","2006-08-19 07:06:00",9,TRUE,875
"iplots","2006-08-20 20:20:00",13,TRUE,876
"rpanel","2006-08-21 19:41:00",8,TRUE,877
"grplasso","2006-08-21 19:43:00",13,TRUE,878
"titecrm","2006-08-22 07:59:00",1,TRUE,879
"zipfR","2006-08-23 19:59:00",6,TRUE,880
"dlm","2006-08-25 08:14:00",13,TRUE,881
"SQLiteDF","2006-08-25 08:16:00",11,TRUE,882
"xlsReadWrite","2006-08-25 17:45:00",9,TRUE,883
"TWIX","2006-08-30 09:17:00",8,TRUE,884
"psychometric","2006-08-30 09:18:00",6,TRUE,885
"spgrass6","2006-08-30 09:19:00",55,TRUE,886
"PBSmodelling","2006-08-30 09:47:00",25,TRUE,887
"lawstat","2006-08-31 15:19:00",17,TRUE,888
"st","2006-08-31 15:19:00",20,TRUE,889
"forecasting","2006-09-02 08:53:00",26,TRUE,890
"svcR","2006-09-05 17:32:00",13,TRUE,891
"proptest","2006-09-05 18:40:00",6,TRUE,892
"trimcluster","2006-09-06 16:42:00",4,TRUE,893
"MChtest","2006-09-07 11:50:00",5,TRUE,894
"qtlbim","2006-09-07 17:43:00",18,TRUE,895
"distributions","2006-09-12 10:45:00",2,TRUE,896
"sigma2tools","2006-09-12 10:46:00",5,TRUE,897
"eRm","2006-09-13 15:34:00",21,TRUE,898
"wnominate","2006-09-14 07:40:00",12,TRUE,899
"lvplot","2006-09-18 08:06:00",2,TRUE,900
"TSP","2006-09-18 08:39:00",30,TRUE,901
"cairoDevice","2006-09-21 08:22:00",32,TRUE,902
"gRcox","2006-09-21 08:22:00",1,TRUE,903
"HH","2006-09-23 06:32:00",52,TRUE,904
"logcondens","2006-09-29 10:08:00",25,TRUE,905
"ade4TkGUI","2006-09-29 11:06:00",9,TRUE,906
"fingerprint","2006-09-29 11:30:00",35,TRUE,907
"rpubchem","2006-09-29 11:30:00",7,TRUE,908
"SNPassoc","2006-09-29 14:07:00",28,TRUE,909
"ada","2006-09-29 21:30:00",4,TRUE,910
"mclust02","2006-09-29 21:30:00",5,TRUE,911
"cacheSweave","2006-09-29 21:34:00",12,TRUE,912
"gWidgets","2006-09-29 21:35:00",37,TRUE,913
"gWidgetsRGtk2","2006-09-29 21:35:00",76,TRUE,914
"pmg","2006-09-29 21:36:00",14,TRUE,915
"qp","2006-09-29 21:37:00",4,TRUE,916
"stinepack","2006-09-30 19:11:00",5,TRUE,917
"MasterBayes","2006-10-01 21:59:00",27,TRUE,918
"spBayes","2006-10-01 21:59:00",39,TRUE,919
"ARES","2006-10-02 19:59:00",6,TRUE,920
"InfNet","2006-10-02 20:00:00",1,TRUE,921
"cobs99","2006-10-02 20:01:00",7,TRUE,922
"WeedMap","2006-10-03 18:46:00",1,TRUE,923
"portfolioSim","2006-10-04 19:50:00",9,TRUE,924
"rcdk","2006-10-04 19:51:00",43,TRUE,925
"IPSUR","2006-10-06 11:30:00",9,TRUE,926
"msgcop","2006-10-07 19:25:00",1,TRUE,927
"mlCopulaSelection","2006-10-15 09:09:00",1,TRUE,928
"pARtial","2006-10-16 07:55:00",2,TRUE,929
"SpherWave","2006-10-18 14:53:00",5,TRUE,930
"homtest","2006-10-20 16:41:00",5,TRUE,931
"GeoXp","2006-10-23 14:51:00",17,TRUE,932
"VGAM","2006-10-24 08:48:00",38,TRUE,933
"ZIGP","2006-10-25 15:26:00",20,TRUE,934
"classifly","2006-10-26 16:37:00",4,TRUE,935
"adimpro","2006-10-27 15:14:00",21,TRUE,936
"rcompletion","2006-10-27 15:14:00",5,TRUE,937
"cgh","2006-10-27 17:55:00",9,TRUE,938
"titan","2006-10-28 10:43:00",8,TRUE,939
"rggm","2006-10-30 17:17:00",3,TRUE,940
"mixtools","2006-10-31 20:32:00",19,TRUE,941
"gamlss.dist","2006-11-02 11:51:00",37,TRUE,942
"tdm","2006-11-02 11:52:00",16,TRUE,943
"JointModeling","2006-11-02 18:07:00",2,TRUE,944
"clustTool","2006-11-09 09:59:00",7,TRUE,945
"filehashSQLite","2006-11-09 10:13:00",5,TRUE,946
"sciplot","2006-11-09 10:13:00",14,TRUE,947
"RaschSampler","2006-11-09 10:36:00",9,TRUE,948
"stochmod","2006-11-10 10:35:00",3,TRUE,949
"clusterGeneration","2006-11-13 09:23:00",9,TRUE,950
"BiasedUrn","2006-11-13 09:26:00",9,TRUE,951
"TRAMPR","2006-11-13 09:26:00",8,TRUE,952
"bcp","2006-11-13 09:26:00",28,TRUE,953
"mFilter","2006-11-13 09:27:00",5,TRUE,954
"Rserve","2006-11-16 09:35:00",21,TRUE,955
"trip","2006-11-17 10:40:00",24,TRUE,956
"np","2006-11-19 09:38:00",43,TRUE,957
"elrm","2006-11-20 08:13:00",10,TRUE,958
"epicalc","2006-11-23 10:57:00",97,TRUE,959
"rjacobi","2006-11-23 10:57:00",1,TRUE,960
"distrDoc","2006-11-28 09:16:00",20,TRUE,961
"svcm","2006-11-28 09:17:00",3,TRUE,962
"corrgram","2006-12-01 08:10:00",15,TRUE,963
"ibdreg","2006-12-02 15:30:00",8,TRUE,964
"smoothtail","2006-12-02 15:31:00",11,TRUE,965
"hexView","2006-12-04 21:01:00",7,TRUE,966
"glmc","2006-12-06 16:17:00",5,TRUE,967
"analogue","2006-12-07 17:52:00",28,TRUE,968
"agricolae","2006-12-10 15:10:00",33,TRUE,969
"lss","2006-12-10 15:10:00",2,TRUE,970
"signal","2006-12-10 15:14:00",10,TRUE,971
"GOSim","2006-12-11 10:05:00",29,TRUE,972
"stashR","2006-12-12 08:23:00",9,TRUE,973
"brainwaver","2006-12-14 11:07:00",4,TRUE,974
"nsRFA","2006-12-15 17:56:00",36,TRUE,975
"fame","2006-12-17 18:59:00",29,TRUE,976
"muS2RC","2006-12-18 20:52:00",7,TRUE,977
"SMPracticals","2006-12-19 11:58:00",7,TRUE,978
"relaxo","2006-12-19 12:00:00",3,TRUE,979
"qgen","2006-12-20 11:43:00",4,TRUE,980
"DAAGxtras","2006-12-22 13:08:00",20,TRUE,981
"tkrgl","2006-12-27 09:27:00",7,TRUE,982
"arm","2007-01-01 14:22:00",117,TRUE,983
"rcompgen","2007-01-01 14:23:00",11,TRUE,984
"staRt","2007-01-05 13:20:00",2,TRUE,985
"SLmisc","2007-01-05 13:21:00",4,TRUE,986
"BootCL","2007-01-09 08:33:00",1,TRUE,987
"prim","2007-01-09 08:41:00",19,TRUE,988
"BayHaz","2007-01-09 20:11:00",2,TRUE,989
"Brobdingnag","2007-01-09 20:11:00",17,TRUE,990
"tm","2007-01-09 23:28:00",40,TRUE,991
"PKtools","2007-01-13 09:33:00",5,TRUE,992
"snp.plotter","2007-01-21 19:23:00",5,TRUE,993
"emdbook","2007-01-22 19:08:00",22,TRUE,994
"kernelPop","2007-01-22 19:08:00",8,TRUE,995
"Rcmdr.HH","2007-01-23 08:16:00",4,TRUE,996
"RJDBC","2007-01-24 11:06:00",13,TRUE,997
"spsurvey","2007-01-24 11:07:00",22,TRUE,998
